node_id,latitude,longitude,degree,junction_type,source
1,24.5673702,92.3659818,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245605,23.6591267,93.1982961,8,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245608,23.2068784,93.1608806,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245619,23.3508483,93.3372165,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245621,23.351535,93.3095639,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245628,23.6791538,93.2080144,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245630,23.2352557,93.149948,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245635,23.3525542,93.3201746,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245642,23.087635,93.2905809,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245644,23.0806363,93.2872478,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245645,23.0797381,93.2806388,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245646,23.0822106,93.2816956,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245648,23.0841796,93.2733164,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245649,23.0963063,93.2620243,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245652,23.0797554,93.2538435,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245653,23.0815222,93.2525132,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245657,23.0889244,93.254219,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245658,23.1199765,93.2907077,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245671,23.2413775,93.3487293,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245672,23.2466828,93.3398461,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245673,23.2445387,93.3438963,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245675,23.2413448,93.3452272,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245677,23.2767878,93.3399618,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245680,23.0892638,93.2079989,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245682,23.0906246,93.2080186,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245684,23.0882443,93.2206082,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245685,23.0886222,93.218848,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245686,23.0952301,93.2231848,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245687,23.0919859,93.2231022,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245696,23.778904,93.3794415,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245697,23.0829533,93.2519767,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245700,23.0956945,93.2464252,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245705,23.4460382,93.3314766,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245715,23.1065271,93.2080139,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245716,23.1149371,93.2080412,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245717,23.1068751,93.23733,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245718,23.1048071,93.240229,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245728,23.2267849,93.2571997,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245730,23.2332271,93.2547565,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245731,23.2316246,93.256633,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245748,23.2403529,93.2659391,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245750,23.2373763,93.2641154,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245751,23.2331172,93.265073,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245753,23.2340317,93.26745,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245754,23.2346945,93.2717257,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245755,23.2375831,93.2744582,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245759,23.2356908,93.2776602,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245760,23.2348448,93.2778023,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245762,23.2084491,93.2633484,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245775,23.2055759,93.2832652,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245776,23.2067914,93.2853516,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245783,23.2425935,93.2694949,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245789,23.1222109,93.3398895,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245790,23.1262251,93.3257153,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245791,23.1270381,93.3250629,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245815,23.1465073,93.3244541,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245816,23.1460869,93.3234965,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245820,23.1488774,93.3259206,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245821,23.1479234,93.3261038,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245838,23.5901711,93.3660421,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245845,24.0318858,93.3110555,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245846,24.0345815,93.3103405,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245847,24.0358223,93.3104268,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245848,24.0368822,93.3130767,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245849,24.0371949,93.3157025,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245850,24.0397622,93.3138,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245851,24.0417145,93.3165428,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245852,24.0437609,93.3161932,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245853,24.0444831,93.3174251,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245854,24.0451341,93.3184271,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245856,24.0453348,93.3169328,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245857,24.0455863,93.3147589,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245858,24.0464885,93.3121951,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245859,24.04523,93.3127,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245860,23.4913956,93.3714842,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245865,23.1592809,93.3398476,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245867,23.1406079,93.3399117,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245882,23.447684,93.2143698,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245884,23.4507228,93.2111806,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245887,23.2854255,93.2032641,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245888,23.3139332,93.1729164,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245890,23.2988327,93.1640561,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245891,23.2974558,93.1654675,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245892,23.2963176,93.1662711,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245894,23.2939911,93.1667318,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245895,23.2876013,93.1684433,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245896,23.2839565,93.1699988,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245897,23.2831909,93.1704636,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245904,23.5454679,93.1950256,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245916,23.0765099,93.3398376,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245918,23.6815928,93.234242,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245919,23.6844675,93.2364544,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245921,23.5363436,93.1838197,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245927,23.5535584,93.1745407,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245933,23.0790165,93.2541784,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245934,23.0742877,93.255209,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245936,23.0688323,93.2602948,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245937,23.0700886,93.2590497,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245938,23.6700979,93.2257549,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245939,23.6718254,93.2238028,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245940,23.6752148,93.2099516,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245941,23.6736232,93.2152968,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245942,23.6769996,93.2086572,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245943,23.6724178,93.2194493,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245947,23.7724142,93.0612226,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245948,23.7681762,93.0612207,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245949,23.7777872,93.060284,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245950,23.7813978,93.059083,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245951,23.783849,93.0579129,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245953,23.766867,93.0529605,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245954,23.7665294,93.0475904,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245955,23.140268,93.3450353,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245956,23.1390101,93.3464247,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245957,23.1360312,93.3650287,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245958,23.1338853,93.3647685,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245959,23.1240498,93.3417422,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245960,23.1262046,93.3452562,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245970,23.2496475,93.1177912,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245972,23.2805729,93.107551,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245978,23.06964,93.2621985,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245979,23.0727056,93.2769421,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245983,23.0569891,93.2669116,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245984,23.0610464,93.2661498,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245985,23.0627837,93.2632477,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245988,23.2526179,93.1241548,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245990,23.2535048,93.1234519,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245991,23.2536511,93.1239899,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245993,23.194053,93.3398057,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245994,23.1605627,93.3420199,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245996,23.1544567,93.2793933,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
245997,23.1456731,93.2862324,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246002,23.296623,93.0970652,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246004,23.2946108,93.0999845,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246011,23.2921347,93.093546,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246013,23.2924071,93.0953222,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246014,23.2919759,93.0953544,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246018,23.2953597,93.0938793,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246021,23.1453742,93.2405893,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246022,23.1562946,93.2380275,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246023,23.1605624,93.2305049,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246027,23.133973,93.2357549,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246033,23.1372363,93.2299679,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246034,23.1338738,93.2299773,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246038,23.1332875,93.2357155,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246045,23.1494181,93.2112847,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246059,23.1554323,93.2091524,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246060,23.1569727,93.2080829,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246067,23.1573448,93.2094508,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246068,23.1573844,93.2099442,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246070,23.1546125,93.2223048,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246082,23.1488109,93.2712556,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246093,23.1595795,93.2650984,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246101,23.1577149,93.2739698,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246102,23.1340931,93.2873198,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246104,23.141875,93.2893385,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246105,23.129692,93.2927424,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246110,23.8784483,93.2113771,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246123,23.1266084,93.2938964,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246128,23.4499518,93.2080368,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246129,23.4489689,93.2080203,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246130,23.4486629,93.2080001,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246133,23.4589315,93.2110869,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246134,23.458263,93.2125926,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246138,23.4496249,93.2159984,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246140,23.4431017,93.2251189,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246146,23.1569771,93.2747827,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246147,23.1576051,93.2756498,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246150,23.1549094,93.2748787,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246151,23.1526687,93.2752109,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246154,23.8141022,93.2167035,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246168,26.7424966,94.2003084,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246169,26.7386482,94.198734,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246176,23.2805855,93.3294166,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246182,23.2509904,93.1299542,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246183,23.2516096,93.1289289,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246185,23.2461631,93.3314183,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246186,23.2423006,93.3337275,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246189,23.2491873,93.3380976,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246191,23.2495421,93.3358616,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246192,23.2923514,93.2388958,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246194,23.3035279,93.2424406,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246206,23.3024997,93.2368084,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246207,23.0392679,93.255181,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246208,23.3220706,93.2171865,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246214,23.3155111,93.2178107,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246215,23.3003241,93.2232326,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246216,23.2892408,93.2359116,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246219,23.3098533,93.1143537,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246221,23.3065316,93.1120598,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246222,23.3048979,93.1110663,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246224,23.3048248,93.1126323,8,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246229,23.2857023,93.1115534,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246232,23.2941103,93.113858,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246234,23.2834971,93.2294765,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246239,23.286376,93.2239555,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246250,23.7743283,93.3796362,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246263,23.7780483,93.3794529,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246269,23.7772696,93.3783096,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246277,23.2413418,93.215463,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246278,23.2472988,93.2178446,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246279,23.2558853,93.2271547,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246280,23.260045,93.2286353,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246282,23.2589114,93.2300515,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246283,23.2588097,93.2332841,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246284,23.2615542,93.2365859,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246286,23.2423927,93.2299859,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246293,23.2447407,93.2328829,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246294,23.2465563,93.2326913,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246296,23.2444625,93.2358392,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246297,23.2423595,93.2358798,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246299,23.2471152,93.2358871,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246303,23.2453278,93.2365585,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246311,23.2462656,93.2491728,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246313,23.2460835,93.249955,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246316,23.2443362,93.2519571,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246317,23.2446837,93.2519501,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246320,23.2445969,93.2510357,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246329,23.2915616,93.2119988,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246337,23.2116324,93.1409956,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246338,23.2152133,93.1459337,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246339,23.2166829,93.142261,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246340,23.2144471,93.1459167,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246341,23.2146425,93.1454884,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246347,23.2244604,93.1369423,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246349,23.2017437,93.1516552,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246355,23.2079693,93.1510713,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246356,23.2080702,93.1515526,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246359,23.2081125,93.1516588,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246375,23.2200107,93.1584573,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246379,23.240159,93.150095,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246381,23.2413395,93.149911,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246396,23.1766101,93.2221297,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246397,23.1764704,93.222354,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246398,23.1759473,93.2231835,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246403,23.1738191,93.2224847,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246405,23.1729857,93.2216961,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246410,23.1691276,93.21978,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246415,23.1676225,93.2176342,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246416,23.1699853,93.2173418,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246426,23.1788954,93.2272853,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246428,23.1679214,93.2289932,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246429,23.1675896,93.2293825,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246436,23.1924847,93.2473253,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246444,23.2413593,93.1433879,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246447,23.2413491,93.1452948,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246450,23.2421048,93.1525975,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246451,23.2454474,93.1548811,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246452,23.2468967,93.1559526,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246454,23.2500249,93.1635124,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246458,23.2615403,93.2059975,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246459,23.2653499,93.2080058,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246460,23.2675983,93.2014929,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246461,23.2817287,93.2008867,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246463,23.2785967,93.1962127,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246464,23.2615355,93.1228973,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246475,23.2468993,93.1360247,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246476,23.2457969,93.1329916,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246477,23.2447141,93.1318449,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246478,23.2440847,93.1319912,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246480,23.2436699,93.1332333,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246481,23.2434198,93.1354726,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246486,23.2473894,93.1375095,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246491,23.2827091,93.2332038,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246492,23.2883199,93.2367244,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246493,23.2887245,93.2375565,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246496,23.2830643,93.2366522,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246503,23.281648,93.2345807,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246507,23.2816522,93.2348637,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246510,23.3172174,93.2181702,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
